,uniq_id,description,category,description_tokenized,image_path
22,fda50982a672ef8835de5c1cc86f8bfc,"Franck Bella FB127A Analog Watch  - For Boys, Men - Buy Franck Bella FB127A Analog Watch  - For Boys, Men  FB127A Online at Rs.999 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches,"['franck', 'bella', 'fb', 'analog', 'watch', 'boy', 'men', 'buy', 'franck', 'bella', 'fb', 'analog', 'watch', 'boy', 'men', 'fb', 'online', 'r', 'india', 'flipkart', 'com', 'great', 'discount', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/fda50982a672ef8835de5c1cc86f8bfc.jpg
23,4788f5466992da09024b8ffcc8a5cba4,"Skmei DG0939-Red Sports Digital Watch  - For Men, Boys - Buy Skmei DG0939-Red Sports Digital Watch  - For Men, Boys  DG0939-Red Online at Rs.999 in India Only at Flipkart.com. Digital Chronograph, Alarm Watch, Light Function, Date & Month Display - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches,"['skmei', 'dg', 'red', 'sport', 'digital', 'watch', 'men', 'boy', 'buy', 'skmei', 'dg', 'red', 'sport', 'digital', 'watch', 'men', 'boy', 'dg', 'red', 'online', 'r', 'india', 'flipkart', 'com', 'digital', 'chronograph', 'alarm', 'watch', 'light', 'function', 'date', 'month', 'display', 'great', 'discount', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/4788f5466992da09024b8ffcc8a5cba4.jpg
24,653826cd53f1d9e2c086c0ac7846ef70,"fastrack 38015PL01 Analog Watch  - For Men, Boys - Buy fastrack 38015PL01 Analog Watch  - For Men, Boys  38015PL01 Online at Rs.2495 in India Only at Flipkart.com. Stainless steel back cover. Hybrid case construction for a sportier and more rugged look with increased shock resistance. High precision quartz analogue movement. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches,"['fastrack', 'pl', 'analog', 'watch', 'men', 'boy', 'buy', 'fastrack', 'pl', 'analog', 'watch', 'men', 'boy', 'pl', 'online', 'r', 'india', 'flipkart', 'com', 'stainless', 'steel', 'back', 'cover', 'hybrid', 'case', 'construction', 'sportier', 'rugged', 'look', 'increased', 'shock', 'resistance', 'high', 'precision', 'quartz', 'analogue', 'movement', 'great', 'discount', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/653826cd53f1d9e2c086c0ac7846ef70.jpg
25,3c74db45cbfc14a78b8466dca494b3bb,"Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls - Buy Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls  WQ18 Online at Rs.7495 in India Only at Flipkart.com. Qibla Compass, Light, Azan Time Calculation - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches,"['alfajr', 'wq', 'qibla', 'compass', 'digital', 'watch', 'men', 'boy', 'girl', 'buy', 'alfajr', 'wq', 'qibla', 'compass', 'digital', 'watch', 'men', 'boy', 'girl', 'wq', 'online', 'r', 'india', 'flipkart', 'com', 'qibla', 'compass', 'light', 'azan', 'time', 'calculation', 'great', 'discount', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/3c74db45cbfc14a78b8466dca494b3bb.jpg
26,4aa047f14885c74f155ce5f973e14dff,"Disney 98189 Analog Watch  - For Boys, Girls - Buy Disney 98189 Analog Watch  - For Boys, Girls  98189 Online at Rs.900 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches,"['disney', 'analog', 'watch', 'boy', 'girl', 'buy', 'disney', 'analog', 'watch', 'boy', 'girl', 'online', 'r', 'india', 'flipkart', 'com', 'great', 'discount', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/4aa047f14885c74f155ce5f973e14dff.jpg
27,7c4fec2331da8d40f2cb146eb198cb57,"Disney DW100405 Digital Watch  - For Boys - Buy Disney DW100405 Digital Watch  - For Boys  DW100405 Online at Rs.1345 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches,"['disney', 'dw', 'digital', 'watch', 'boy', 'buy', 'disney', 'dw', 'digital', 'watch', 'boy', 'dw', 'online', 'r', 'india', 'flipkart', 'com', 'great', 'discount', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/7c4fec2331da8d40f2cb146eb198cb57.jpg
28,b52073e7ed9c00c4108cae4eb0c49c1a,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls
                         Price: Rs. 595
				
			Brand: Vizion,Sports Series watch for Kids,1 year manufacturer warranty,Digital display,Automatic movement,Metal Case and solid body ,Dial shape:Round,Dial dimension:22mm ,Strap material:Silicone ,Strap width:20mm,Water resistant,Night display cold backLight, Daily Alarm,Hour minute second ,date week display, 12/24 hour format,Attractive brand packaging- Tuff plastic box,Note: In case of non-receipt of warranty card, please intimate us within 48 hours,Disclaimer: Product color may slightly vary due to photographic lighting sources or your monitor settings (The image has been enlarged for better viewing)
Brand: Vizion,Sports Series watch for Kids,1 year manufacturer warranty,Digital display,Automatic movement,Metal Case and solid body ,Dial shape:Round,Dial dimension:22mm ,Strap material:Silicone ,Strap width:20mm,Water resistant,Night display cold backLight, Daily Alarm,Hour minute second ,date week display, 12/24 hour format,Attractive brand packaging- Tuff plastic box,Note: In case of non-receipt of warranty card, please intimate us within 48 hours,Disclaimer: Product color may slightly vary due to photographic lighting sources or your monitor settings (The image has been enlarged for better viewing)",Watches,"['vizion', 'purple', 'sport', 'series', 'digital', 'watch', 'boy', 'girl', 'price', 'r', 'brand', 'vizion', 'sport', 'series', 'watch', 'kid', 'year', 'manufacturer', 'warranty', 'digital', 'display', 'automatic', 'movement', 'metal', 'case', 'solid', 'body', 'dial', 'shape', 'round', 'dial', 'dimension', 'mm', 'strap', 'material', 'silicone', 'strap', 'width', 'mm', 'water', 'resistant', 'night', 'display', 'cold', 'backlight', 'daily', 'alarm', 'hour', 'minute', 'second', 'date', 'week', 'display', 'hour', 'format', 'attractive', 'brand', 'packaging', 'tuff', 'plastic', 'box', 'note', 'case', 'non', 'receipt', 'warranty', 'card', 'please', 'intimate', 'u', 'within', 'hour', 'disclaimer', 'product', 'color', 'may', 'slightly', 'vary', 'due', 'photographic', 'lighting', 'source', 'monitor', 'setting', 'image', 'enlarged', 'better', 'viewing', 'brand', 'vizion', 'sport', 'series', 'watch', 'kid', 'year', 'manufacturer', 'warranty', 'digital', 'display', 'automatic', 'movement', 'metal', 'case', 'solid', 'body', 'dial', 'shape', 'round', 'dial', 'dimension', 'mm', 'strap', 'material', 'silicone', 'strap', 'width', 'mm', 'water', 'resistant', 'night', 'display', 'cold', 'backlight', 'daily', 'alarm', 'hour', 'minute', 'second', 'date', 'week', 'display', 'hour', 'format', 'attractive', 'brand', 'packaging', 'tuff', 'plastic', 'box', 'note', 'case', 'non', 'receipt', 'warranty', 'card', 'please', 'intimate', 'u', 'within', 'hour', 'disclaimer', 'product', 'color', 'may', 'slightly', 'vary', 'due', 'photographic', 'lighting', 'source', 'monitor', 'setting', 'image', 'enlarged', 'better', 'viewing']",Images/b52073e7ed9c00c4108cae4eb0c49c1a.jpg
29,ee8d9ff65e0fe4278afce7c933d30941,"Elantra S 10 Analog Watch  - For Boys, Men - Buy Elantra S 10 Analog Watch  - For Boys, Men  S 10 Online at Rs.950 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches,"['elantra', 'analog', 'watch', 'boy', 'men', 'buy', 'elantra', 'analog', 'watch', 'boy', 'men', 'online', 'r', 'india', 'flipkart', 'com', 'great', 'discount', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/ee8d9ff65e0fe4278afce7c933d30941.jpg
30,788dc3a3da91c0f46a7c465e07f91dd4,"Marvel DW100243 Digital Watch  - For Boys, Girls - Buy Marvel DW100243 Digital Watch  - For Boys, Girls  DW100243 Online at Rs.299 in India Only at Flipkart.com. Buckle Clasp, Multi-color Strap, Contemporary Dial - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches,"['marvel', 'dw', 'digital', 'watch', 'boy', 'girl', 'buy', 'marvel', 'dw', 'digital', 'watch', 'boy', 'girl', 'dw', 'online', 'r', 'india', 'flipkart', 'com', 'buckle', 'clasp', 'multi', 'color', 'strap', 'contemporary', 'dial', 'great', 'discount', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/788dc3a3da91c0f46a7c465e07f91dd4.jpg
31,29b1ca231e10d5269516b80bf9d0dffc,"Lenco Bdblue Tango Analog Watch  - For Men, Boys - Buy Lenco Bdblue Tango Analog Watch  - For Men, Boys  Bdblue Online at Rs.599 in India Only at Flipkart.com. Sports Watch, Casual Watch, Big Size Dial, Colourful Strap - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches,"['lenco', 'bdblue', 'tango', 'analog', 'watch', 'men', 'boy', 'buy', 'lenco', 'bdblue', 'tango', 'analog', 'watch', 'men', 'boy', 'bdblue', 'online', 'r', 'india', 'flipkart', 'com', 'sport', 'watch', 'casual', 'watch', 'big', 'size', 'dial', 'colourful', 'strap', 'great', 'discount', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/29b1ca231e10d5269516b80bf9d0dffc.jpg
32,8b268c1e68f198ae2e934717d49f48e9,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys - Buy D'Signer 681GM_WHT Analog Watch  - For Men, Boys  681GM_WHT Online at Rs.6645 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Watches,"['signer', 'gm_wht', 'analog', 'watch', 'men', 'boy', 'buy', 'signer', 'gm_wht', 'analog', 'watch', 'men', 'boy', 'gm_wht', 'online', 'r', 'india', 'flipkart', 'com', 'great', 'discount', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/8b268c1e68f198ae2e934717d49f48e9.jpg
33,b85f8843bb1c297dd5712f0bd287006d,"Key Features of SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set Color: Multicolor No of Contents: 8 Diwan Sheet Length225 cm Cushion Cover Length:40 cm,SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set Price: Rs. 979 Add oodles of style to your home with an exciting range of designer furniture, furnishings, decor items and kitchenware. We promise to deliver best quality products at best prices.,Specifications of SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set General Brand SANTOSH ROYAL FASHION Material Cotton Pattern Embroidered Style Code dsnsan-34 Color Multicolor Dimensions Bolster Cover Length 23 inch / 40 cm Cushion Cover Width 15 inch / 40 cm Diwan Sheet Length 88 inch / 225 cm Cushion Cover Length 15 inch / 40 cm Diwan Sheet Width 59 inch / 150 cm In the Box Number of Contents in Sales Package Pack of 8 Sales Package 1 Diwan Sheet,5 Cushion Covers, 2 Bolster Covers Additional Features Fabric Care Machine Washable, Do Not Soak",Home Furnishing,"['key', 'feature', 'santosh', 'royal', 'fashion', 'cotton', 'embroidered', 'diwan', 'set', 'color', 'multicolor', 'content', 'diwan', 'sheet', 'length', 'cm', 'cushion', 'cover', 'length', 'cm', 'santosh', 'royal', 'fashion', 'cotton', 'embroidered', 'diwan', 'set', 'price', 'r', 'add', 'oodles', 'style', 'home', 'exciting', 'range', 'designer', 'furniture', 'furnishing', 'decor', 'item', 'kitchenware', 'promise', 'deliver', 'best', 'quality', 'product', 'best', 'price', 'specification', 'santosh', 'royal', 'fashion', 'cotton', 'embroidered', 'diwan', 'set', 'general', 'brand', 'santosh', 'royal', 'fashion', 'material', 'cotton', 'pattern', 'embroidered', 'style', 'code', 'dsnsan', 'color', 'multicolor', 'dimension', 'bolster', 'cover', 'length', 'inch', 'cm', 'cushion', 'cover', 'width', 'inch', 'cm', 'diwan', 'sheet', 'length', 'inch', 'cm', 'cushion', 'cover', 'length', 'inch', 'cm', 'diwan', 'sheet', 'width', 'inch', 'cm', 'box', 'number', 'content', 'sale', 'package', 'pack', 'sale', 'package', 'diwan', 'sheet', 'cushion', 'cover', 'bolster', 'cover', 'additional', 'feature', 'fabric', 'care', 'machine', 'washable', 'soak']",Images/b85f8843bb1c297dd5712f0bd287006d.jpg
34,a4b09aa7927c59fbb39960b3d7919909,"Key Features of House This Queen Cotton Duvet Cover Material:100% Cotton Outer.Inner Polyfill Thrade :210 Dimension: Duvet Cover 229X274 Cms 1 Double Duvet Cover,Specifications of House This Queen Cotton Duvet Cover (Grey) General Brand House This Closure Button Design Code P21821 Material Cotton Pattern Printed Thread Count 210 Style Code Dco-Smart Stripe-Black Grey Size Queen Color Grey Dimensions Length 107 inch / 274 cm Width 90 inch / 229 cm In the Box Number of Contents in Sales Package Pack of 1 Fabric Care Machine Washable, Do Not Soak Additional Features Reversible No",Home Furnishing,"['key', 'feature', 'house', 'queen', 'cotton', 'duvet', 'cover', 'material', 'cotton', 'outer', 'inner', 'polyfill', 'thrade', 'dimension', 'duvet', 'cover', 'cm', 'double', 'duvet', 'cover', 'specification', 'house', 'queen', 'cotton', 'duvet', 'cover', 'grey', 'general', 'brand', 'house', 'closure', 'button', 'design', 'code', 'material', 'cotton', 'pattern', 'printed', 'thread', 'count', 'style', 'code', 'dco', 'smart', 'stripe', 'black', 'grey', 'size', 'queen', 'color', 'grey', 'dimension', 'length', 'inch', 'cm', 'width', 'inch', 'cm', 'box', 'number', 'content', 'sale', 'package', 'pack', 'fabric', 'care', 'machine', 'washable', 'soak', 'additional', 'feature', 'reversible']",Images/a4b09aa7927c59fbb39960b3d7919909.jpg
35,81e739c7f3be737152f2e6f520e3494b,Buy Riva Carpets Cotton Free Bath Mat Classic Loop Shag Bathmat_RI-527 at Rs. 1799 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'riva', 'carpet', 'cotton', 'free', 'bath', 'mat', 'classic', 'loop', 'shag', 'bathmat_ri', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/81e739c7f3be737152f2e6f520e3494b.jpg
36,f0938b0d88eac91deee6d5add54097d3,"Myesquire Ceramic Burner Pot Lemongrass Liquid Air Freshener (30 ml)
                         Price: Rs. 245
				
			Illuminate Every Corner Of Your Living Room In Style With This Home Fragrance Electric Burner Combo With Fragrance That Is Brought To You By Myesquire. This Is A Very Unique, Useful And Value for Money Product For Home Decoration And Fragrance. This Unique Combo Contains Aroma Burner With All Accessories and is ready to use . Put A Small Amount 1-2 Tea Spoon Of Aroma Oil On The Bowl Surface And Light The Tea Light and After Few Minutes As The Oil Heats Up, The Fragrance Will Spread In The Room. And You Will Be All Set To Enjoy The Captivating Aroma. Keep It Away From Children As Surface Becomes Hot.
Illuminate Every Corner Of Your Living Room In Style With This Home Fragrance Electric Burner Combo With Fragrance That Is Brought To You By Myesquire. This Is A Very Unique, Useful And Value for Money Product For Home Decoration And Fragrance. This Unique Combo Contains Aroma Burner With All Accessories and is ready to use . Put A Small Amount 1-2 Tea Spoon Of Aroma Oil On The Bowl Surface And Light The Tea Light and After Few Minutes As The Oil Heats Up, The Fragrance Will Spread In The Room. And You Will Be All Set To Enjoy The Captivating Aroma. Keep It Away From Children As Surface Becomes Hot.",Home Decor & Festive Needs,"['myesquire', 'ceramic', 'burner', 'pot', 'lemongrass', 'liquid', 'air', 'freshener', 'ml', 'price', 'r', 'illuminate', 'every', 'corner', 'living', 'room', 'style', 'home', 'fragrance', 'electric', 'burner', 'combo', 'fragrance', 'brought', 'myesquire', 'unique', 'useful', 'value', 'money', 'product', 'home', 'decoration', 'fragrance', 'unique', 'combo', 'contains', 'aroma', 'burner', 'accessory', 'ready', 'use', 'put', 'small', 'amount', 'tea', 'spoon', 'aroma', 'oil', 'bowl', 'surface', 'light', 'tea', 'light', 'minute', 'oil', 'heat', 'fragrance', 'spread', 'room', 'set', 'enjoy', 'captivating', 'aroma', 'keep', 'away', 'child', 'surface', 'becomes', 'hot', 'illuminate', 'every', 'corner', 'living', 'room', 'style', 'home', 'fragrance', 'electric', 'burner', 'combo', 'fragrance', 'brought', 'myesquire', 'unique', 'useful', 'value', 'money', 'product', 'home', 'decoration', 'fragrance', 'unique', 'combo', 'contains', 'aroma', 'burner', 'accessory', 'ready', 'use', 'put', 'small', 'amount', 'tea', 'spoon', 'aroma', 'oil', 'bowl', 'surface', 'light', 'tea', 'light', 'minute', 'oil', 'heat', 'fragrance', 'spread', 'room', 'set', 'enjoy', 'captivating', 'aroma', 'keep', 'away', 'child', 'surface', 'becomes', 'hot']",Images/f0938b0d88eac91deee6d5add54097d3.jpg
37,e9420e9483f16db81c64dddf99f34841,"Key Features of Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set Jug: Height- 8 inches, Dia - 4.2 inches, Depth 7.5 inches, Width 7 inches,capacity 1744 ml, Weight - 430 Grams,Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set (Copper) Price: Rs. 1,399 Copper Utensils And Serving Copper Ware Helped To Prevent The Spread Of Diseases. In Many Tests It Showed That 99.9% Of The Bacteria On Copper Alloy Surfaces (With 65% Or Greater Copper Content) Were Eliminated Within 2 Hours Of Exposure. According To Research At Southampton University In The U.K., Mrsa Microbes Remain Alive On Stainless Steel Surfaces For Up To Three Days, Whereas The Same Microbes On A Copper Surface Are Eliminated Within 90 Minutes. These Copper Serving Ware Are Preferred Because It Is Durable And It Has Excellent Characteristics. The Ageless Use Of Copper Bears Testimony To Its Myriad Virtues And Everlasting Appeal. Its Therapeutic Value Has Been Handed Down To Us Through The Ages. In Fact, Water Stored In Copper Ware Is Virtually The Elixir Of Life. Purified, It Helps To Regulate Digestion And Cardiac Orders, The Basis Of Good Health, As Practiced By Ayurveda And Rishits From Old Vedic Times.   Care Tips:  * Clean Your Copperware By Hand And Avoid Dishwasher As The Detergent Can Cause Oxidation Leading To Permanat Damage. * Use A Solution Of Equal Quantities Vinegar Or Lemon Juice And Salt Diluted With Some Water At Such Times But Don'T Use It Regularly. * Avoid Scratchy Cleaners Like Steel Wool. * A Simple, Soft Cleaning Liquid On Soap Base, Hot Water And A Soft Washing Cloth Is Best For Daily Use.,Specifications of Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set (Copper) General Brand Dungri India Craft Number of Glasses 2 Model Number Ducjug010-ducgl012-2 Type Jug Glass Set Glass Shape Tumblers Material Copper Capacity per Glass 320 ml Jug Capacity 1.7 L Color Gold Dimensions Jug Height 203 mm Glass Diameter 50 mm Jug Depth 190 mm Other Dimensions Glass: Dia - 2"", Height - 4"", capacity - 320 ml, Weight - 75 grams In the Box 1 Jug 2 Glass Set Additional Features Microwave Safe No Care Instructions For Better Washing Result Wash With Pitambari Cleaning Power",Kitchen & Dining,"['key', 'feature', 'dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set', 'jug', 'height', 'inch', 'dia', 'inch', 'depth', 'inch', 'width', 'inch', 'capacity', 'ml', 'weight', 'gram', 'dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set', 'copper', 'price', 'r', 'copper', 'utensil', 'serving', 'copper', 'ware', 'helped', 'prevent', 'spread', 'disease', 'many', 'test', 'showed', 'bacteria', 'copper', 'alloy', 'surface', 'greater', 'copper', 'content', 'eliminated', 'within', 'hour', 'exposure', 'according', 'research', 'southampton', 'university', 'mrsa', 'microbe', 'remain', 'alive', 'stainless', 'steel', 'surface', 'three', 'day', 'whereas', 'microbe', 'copper', 'surface', 'eliminated', 'within', 'minute', 'copper', 'serving', 'ware', 'preferred', 'durable', 'excellent', 'characteristic', 'ageless', 'use', 'copper', 'bear', 'testimony', 'myriad', 'virtue', 'everlasting', 'appeal', 'therapeutic', 'value', 'handed', 'u', 'age', 'fact', 'water', 'stored', 'copper', 'ware', 'virtually', 'elixir', 'life', 'purified', 'help', 'regulate', 'digestion', 'cardiac', 'order', 'basis', 'good', 'health', 'practiced', 'ayurveda', 'rishits', 'old', 'vedic', 'time', 'care', 'tip', 'clean', 'copperware', 'hand', 'avoid', 'dishwasher', 'detergent', 'cause', 'oxidation', 'leading', 'permanat', 'damage', 'use', 'solution', 'equal', 'quantity', 'vinegar', 'lemon', 'juice', 'salt', 'diluted', 'water', 'time', 'use', 'regularly', 'avoid', 'scratchy', 'cleaner', 'like', 'steel', 'wool', 'simple', 'soft', 'cleaning', 'liquid', 'soap', 'base', 'hot', 'water', 'soft', 'washing', 'cloth', 'best', 'daily', 'use', 'specification', 'dungri', 'india', 'craft', 'ducjug', 'ducgl', 'jug', 'glass', 'set', 'copper', 'general', 'brand', 'dungri', 'india', 'craft', 'number', 'glass', 'model', 'number', 'ducjug', 'ducgl', 'type', 'jug', 'glass', 'set', 'glass', 'shape', 'tumbler', 'material', 'copper', 'capacity', 'per', 'glass', 'ml', 'jug', 'capacity', 'color', 'gold', 'dimension', 'jug', 'height', 'mm', 'glass', 'diameter', 'mm', 'jug', 'depth', 'mm', 'dimension', 'glass', 'dia', 'height', 'capacity', 'ml', 'weight', 'gram', 'box', 'jug', 'glass', 'set', 'additional', 'feature', 'microwave', 'safe', 'care', 'instruction', 'better', 'washing', 'result', 'wash', 'pitambari', 'cleaning', 'power']",Images/e9420e9483f16db81c64dddf99f34841.jpg
